user_id;post_id;comment_id;reaction_type;created_at
24;NULL;182;'sad';2025-04-16 15:30:21
42;NULL;182;'love';2025-04-16 15:30:21
34;NULL;182;'haha';2025-04-16 15:30:21
7;NULL;182;'angry';2025-04-16 15:30:21
1;NULL;182;'sad';2025-04-16 15:30:21
24;NULL;182;'sad';2025-04-16 15:30:21
6;NULL;183;'like';2025-04-16 15:30:21
27;NULL;183;'sad';2025-04-16 15:30:21
39;NULL;183;'like';2025-04-16 15:30:21
7;NULL;183;'sad';2025-04-16 15:30:21
42;NULL;183;'angry';2025-04-16 15:30:21
12;NULL;183;'sad';2025-04-16 15:30:21
17;NULL;183;'sad';2025-04-16 15:30:21
43;NULL;183;'like';2025-04-16 15:30:21
9;NULL;183;'wow';2025-04-16 15:30:21
42;NULL;183;'haha';2025-04-16 15:30:21
8;NULL;184;'wow';2025-04-16 15:30:21
21;NULL;184;'wow';2025-04-16 15:30:21
27;NULL;184;'sad';2025-04-16 15:30:21
23;NULL;184;'sad';2025-04-16 15:30:21
19;NULL;184;'wow';2025-04-16 15:30:21
17;NULL;184;'wow';2025-04-16 15:30:21
20;NULL;184;'like';2025-04-16 15:30:21
47;NULL;184;'angry';2025-04-16 15:30:21
23;NULL;184;'wow';2025-04-16 15:30:21
6;NULL;185;'wow';2025-04-16 15:30:21
40;NULL;185;'like';2025-04-16 15:30:21
4;31;NULL;'love';2025-04-16 15:30:21
32;31;NULL;'sad';2025-04-16 15:30:21
15;31;NULL;'haha';2025-04-16 15:30:21
25;31;NULL;'haha';2025-04-16 15:30:21
45;NULL;186;'love';2025-04-16 15:30:21
29;NULL;186;'angry';2025-04-16 15:30:21
3;NULL;186;'angry';2025-04-16 15:30:21
42;NULL;186;'sad';2025-04-16 15:30:21
15;NULL;186;'angry';2025-04-16 15:30:21
16;NULL;186;'like';2025-04-16 15:30:21
20;NULL;186;'wow';2025-04-16 15:30:21
31;NULL;187;'sad';2025-04-16 15:30:21
9;NULL;187;'angry';2025-04-16 15:30:21
31;NULL;187;'sad';2025-04-16 15:30:21
38;NULL;187;'haha';2025-04-16 15:30:21
22;NULL;188;'wow';2025-04-16 15:30:21
50;NULL;188;'like';2025-04-16 15:30:21
6;NULL;188;'sad';2025-04-16 15:30:21
31;NULL;189;'like';2025-04-16 15:30:21
40;NULL;189;'love';2025-04-16 15:30:21
34;NULL;189;'haha';2025-04-16 15:30:21
24;NULL;189;'like';2025-04-16 15:30:21
45;NULL;189;'angry';2025-04-16 15:30:21
34;NULL;189;'love';2025-04-16 15:30:21
19;NULL;189;'love';2025-04-16 15:30:21
18;NULL;189;'love';2025-04-16 15:30:21
9;32;NULL;'love';2025-04-16 15:30:21
10;32;NULL;'wow';2025-04-16 15:30:21
26;32;NULL;'angry';2025-04-16 15:30:21
26;32;NULL;'wow';2025-04-16 15:30:21
24;32;NULL;'wow';2025-04-16 15:30:21
34;32;NULL;'sad';2025-04-16 15:30:21
39;32;NULL;'love';2025-04-16 15:30:21
8;32;NULL;'like';2025-04-16 15:30:21
4;32;NULL;'angry';2025-04-16 15:30:21
45;NULL;190;'like';2025-04-16 15:30:21
34;NULL;190;'like';2025-04-16 15:30:21
16;NULL;190;'wow';2025-04-16 15:30:21
27;NULL;190;'love';2025-04-16 15:30:21
4;NULL;190;'love';2025-04-16 15:30:21
40;NULL;191;'wow';2025-04-16 15:30:21
18;NULL;191;'love';2025-04-16 15:30:21
19;NULL;191;'haha';2025-04-16 15:30:21
33;NULL;191;'sad';2025-04-16 15:30:21
12;NULL;191;'wow';2025-04-16 15:30:21
41;NULL;191;'angry';2025-04-16 15:30:21
35;NULL;191;'sad';2025-04-16 15:30:21
16;NULL;191;'sad';2025-04-16 15:30:21
48;NULL;191;'like';2025-04-16 15:30:21
23;NULL;192;'angry';2025-04-16 15:30:21
21;NULL;192;'haha';2025-04-16 15:30:21
39;NULL;192;'like';2025-04-16 15:30:21
6;NULL;192;'sad';2025-04-16 15:30:21
33;NULL;192;'angry';2025-04-16 15:30:21
34;NULL;193;'haha';2025-04-16 15:30:21
34;NULL;193;'like';2025-04-16 15:30:21
12;NULL;193;'haha';2025-04-16 15:30:21
6;NULL;193;'wow';2025-04-16 15:30:21
16;NULL;193;'like';2025-04-16 15:30:21
6;NULL;193;'like';2025-04-16 15:30:21
20;NULL;194;'angry';2025-04-16 15:30:21
6;NULL;195;'angry';2025-04-16 15:30:21
4;NULL;196;'wow';2025-04-16 15:30:21
7;NULL;196;'wow';2025-04-16 15:30:21
40;NULL;196;'haha';2025-04-16 15:30:21
36;NULL;196;'sad';2025-04-16 15:30:21
12;NULL;196;'angry';2025-04-16 15:30:21
1;NULL;196;'wow';2025-04-16 15:30:21
39;NULL;196;'wow';2025-04-16 15:30:21
18;33;NULL;'love';2025-04-16 15:30:21
16;NULL;197;'sad';2025-04-16 15:30:21
45;NULL;197;'angry';2025-04-16 15:30:21
41;NULL;198;'haha';2025-04-16 15:30:21
16;NULL;198;'love';2025-04-16 15:30:21
8;NULL;198;'haha';2025-04-16 15:30:21
13;NULL;198;'wow';2025-04-16 15:30:21
43;NULL;198;'wow';2025-04-16 15:30:21
49;NULL;198;'like';2025-04-16 15:30:21
25;NULL;198;'sad';2025-04-16 15:30:21
26;NULL;199;'love';2025-04-16 15:30:21
44;NULL;199;'sad';2025-04-16 15:30:21
40;NULL;199;'haha';2025-04-16 15:30:21
25;NULL;199;'angry';2025-04-16 15:30:21
13;NULL;199;'like';2025-04-16 15:30:21
9;NULL;200;'like';2025-04-16 15:30:21
16;34;NULL;'sad';2025-04-16 15:30:21
19;34;NULL;'wow';2025-04-16 15:30:21
35;NULL;201;'sad';2025-04-16 15:30:21
9;NULL;201;'like';2025-04-16 15:30:21
18;NULL;201;'love';2025-04-16 15:30:21
48;NULL;201;'wow';2025-04-16 15:30:21
15;NULL;201;'angry';2025-04-16 15:30:21
1;NULL;201;'haha';2025-04-16 15:30:21
14;NULL;202;'love';2025-04-16 15:30:21
22;NULL;202;'love';2025-04-16 15:30:21
28;NULL;203;'wow';2025-04-16 15:30:21
21;NULL;203;'wow';2025-04-16 15:30:21
50;NULL;203;'like';2025-04-16 15:30:21
36;NULL;204;'haha';2025-04-16 15:30:21
40;NULL;205;'sad';2025-04-16 15:30:21
22;NULL;205;'angry';2025-04-16 15:30:21
15;NULL;205;'like';2025-04-16 15:30:21
44;NULL;205;'sad';2025-04-16 15:30:21
47;NULL;205;'angry';2025-04-16 15:30:21
35;NULL;205;'angry';2025-04-16 15:30:21
39;NULL;206;'angry';2025-04-16 15:30:21
20;NULL;206;'angry';2025-04-16 15:30:21
36;NULL;206;'haha';2025-04-16 15:30:21
35;NULL;206;'wow';2025-04-16 15:30:21
7;NULL;206;'wow';2025-04-16 15:30:21
23;NULL;206;'sad';2025-04-16 15:30:21
30;NULL;206;'angry';2025-04-16 15:30:21
47;NULL;206;'sad';2025-04-16 15:30:21
23;NULL;206;'like';2025-04-16 15:30:21
43;NULL;206;'like';2025-04-16 15:30:21
21;NULL;207;'sad';2025-04-16 15:30:21
19;NULL;208;'sad';2025-04-16 15:30:21
39;NULL;208;'angry';2025-04-16 15:30:21
48;NULL;208;'love';2025-04-16 15:30:21
